x,y,target
0.3988108714378309,0.4085489771703005,0.0
0.9955551083270344,0.9713335512218475,0.0
-0.3304607981182328,-0.41559385757435807,0.0
-0.46010426625944145,-0.4322015713972535,0.0
0.5137149856304903,0.5993046517952281,0.0
0.28414001335100814,0.24285883205261857,0.0
-0.8278090683354635,-0.7956232925022326,0.0
0.5100668532677388,0.6021087066216922,0.0
0.7159980712561087,0.7233654821557092,0.0
0.5628955278385461,0.5144744293638165,0.0
0.36235190592179856,0.28744110433199216,0.0
-0.5929687879694818,-0.49960690388997864,0.0
0.5850964125889979,0.636305676831671,0.0
0.6050790030958142,0.6212558767104036,0.0
-0.4219081501541293,-0.4970342757489387,0.0
0.968511398220745,0.9586063718935988,0.0
-0.5213843253528603,-0.5903097993811084,0.0
0.9492150395288488,0.9286477011876808,0.0
-0.21077293222462545,-0.15015192902875685,0.0
-0.3412265745971792,-0.42003690326545917,0.0
0.5433841419105816,0.5368970871906622,0.0
-0.27393088383521946,-0.271965233448071,0.0
-0.022197618671797148,0.02008891400031304,0.0
-0.7234109746461868,-0.724250230029956,0.0
0.4917285451775182,0.46368928867296333,0.0
0.8184619631282017,0.890538635780447,0.0
-0.8830430059999896,-0.8112916479045558,0.0
-0.7256765191933519,-0.7551378812586186,0.0
0.12179401162447223,0.07365629413989816,0.0
0.015332156423381926,0.011521524708106232,0.0
-0.8796197880730039,-0.8776103467455149,0.0
-0.5905792820307696,-0.5868842763576871,0.0
-0.926544691427104,-0.8936786838586162,0.0
-0.3732490369933703,-0.38719917832253203,0.0
0.7074047099104306,0.6906200928341825,0.0
0.4561888150125375,0.48040786688215364,0.0
-0.2138224701220166,-0.17547911727738308,0.0
0.21808039724740902,0.2977092246135134,0.0
-0.8735386536034841,-0.7747774976470767,0.0
-0.9449838536447415,-0.9394800181357639,0.0
0.5589217013176742,0.5746491585137149,0.0
0.9069816091021656,0.982095929103848,0.0
-0.7482860158773841,-0.761384171198713,0.0
-0.07668927953566729,0.014031889905230105,0.0
-0.07512070365429357,0.007670942368586314,0.0
-0.9165622022557822,-0.8332197483890647,0.0
0.556236625768755,0.47781908749606355,0.0
0.6694270458174794,0.6160540933563304,0.0
-0.7220714011411422,-0.7167805610739689,0.0
-0.3445093591834445,-0.26671967836570365,0.0
-0.041363031391893124,0.0364649400694011,0.0
-0.45959988536620777,-0.42480869530219506,0.0
-0.15937545817071408,-0.09171551021669538,0.0
-0.4034702132647039,-0.4153227181609233,0.0
0.662356585246062,0.6976343229699296,0.0
-0.46890153701904236,-0.3784657483336443,0.0
-0.007665794883732646,0.05959645113322995,0.0
0.974774137166748,0.9025576352774362,0.0
-0.7963612597750913,-0.8671963476954009,0.0
0.004616786236650405,-0.040534891368757126,0.0
-0.516505647032824,-0.4939911191954015,0.0
0.21428182041340227,0.2946507072955505,0.0
-0.634806284151286,-0.6330637426872018,0.0
-0.061159194097568204,0.01544128488096061,0.0
-0.02023367301986667,-0.031223297682156773,0.0
0.5826403793874702,0.6460073046409676,0.0
-0.6069688799720974,-0.6691209708186037,0.0
-0.15906285471473747,-0.06619998304152844,0.0
-0.6159910881166337,-0.5710239247085507,0.0
0.9555888099837797,1.0525373795713626,0.0
0.11483651235472103,0.019452735660165005,0.0
-0.7889164535238724,-0.8374478743933196,0.0
0.30433176992316646,0.2782021362472614,0.0
-0.32015723074850255,-0.3087285745614662,0.0
0.4906860854816797,0.48317740290807654,0.0
0.9162269389504607,0.9765127330518969,0.0
-0.6281581208257976,-0.6844720544056948,0.0
-0.021552100590825685,-0.0878629337268502,0.0
0.310696737966907,0.37630041230209876,0.0
0.10775566583601814,0.11110279236295798,0.0
0.7297185120209049,0.663302552050027,0.0
-0.2627785178860136,-0.3038047078501873,0.0
0.859346639886807,0.8548467065544361,0.0
-0.3421192275031948,-0.32463848663866507,0.0
0.07555793166737046,0.07084507194489464,0.0
-0.2335429315575681,-0.18158557412435747,0.0
0.43004135698892765,0.38697557857965154,0.0
-0.017940403874311173,-0.10082876068040968,0.0
0.3848683675802489,0.3756024724294821,0.0
-0.6161719250680864,-0.6496118003520575,0.0
0.23739716371648223,0.1865720161054903,0.0
0.740375697725981,0.642374001484637,0.0
0.5097429193093372,0.6059000143410922,0.0
0.4319418819242855,0.4457420110020404,0.0
0.09567600503918006,0.17058481703306483,0.0
0.8895843568178383,0.8177419244270852,0.0
0.7809218766403307,0.7970964154923313,0.0
-0.39238438662956865,-0.3856419343659525,0.0
0.017800807289727993,0.11196958293465611,0.0
-0.5206657094919562,-0.44522606067317017,0.0
-0.08038617603909937,0.010816828482923924,1.0
-0.5637117733574328,0.4752011683754185,1.0
0.07359797329408901,-0.07773955337877914,1.0
-0.7466806094617986,0.7234342723137093,1.0
-0.6029968150333052,0.5854582922854452,1.0
-0.017589708953060335,0.06916826717025734,1.0
0.8923372724118528,-0.8047541822697396,1.0
-0.4559051466668358,0.44388438451607404,1.0
-0.9326319899944362,0.8714008292501108,1.0
-0.5217200957900598,0.5000555879458694,1.0
0.9981869747527681,-1.003000202092451,1.0
0.43759935747454914,-0.4427176436597094,1.0
-0.7164385156688877,0.7402056651922511,1.0
-0.027680210847008446,-0.015523294069713936,1.0
0.666131490512232,-0.6354936908544832,1.0
0.1865702759459149,-0.21210806489461878,1.0
-0.06542665615989152,0.0068630742516417875,1.0
-0.346136557825949,0.27809552114049074,1.0
-0.8447641479240904,0.773498364333054,1.0
-0.204897332681663,0.22144295253122764,1.0
0.8335899361252799,-0.7411888202458882,1.0
-0.01479299672884471,-0.0248274122743569,1.0
0.03536839558814764,-0.13378547858398473,1.0
0.35870331716490855,-0.34547957159521364,1.0
0.9355004237860856,-0.9285828457193325,1.0
-0.16916287582052503,0.15210041994007456,1.0
0.5542897994833231,-0.6468599215233817,1.0
0.35275437152398026,-0.2770440329238728,1.0
0.37368023025856845,-0.38811062861885415,1.0
0.6356152273348552,-0.7246218538142983,1.0
0.5771793909089884,-0.5831699710095457,1.0
0.31512694486237725,-0.2826249434176738,1.0
-0.09567975506882709,0.11334617655398567,1.0
-0.8557046020159695,0.8733792903967346,1.0
0.4515884240737069,-0.495912148105664,1.0
0.5498580556452222,-0.6322180034496923,1.0
-0.9705963254260563,1.0623898421797704,1.0
-0.2687073524733541,0.25795069397253434,1.0
0.7456670202680897,-0.6938414940722342,1.0
0.9982194870588526,-1.073038495669468,1.0
0.4988652756922096,-0.5582855389862162,1.0
-0.8787627004545897,0.9333134606364271,1.0
0.04053147600417639,-0.015096874838405772,1.0
0.932499652660483,-0.9597489926792289,1.0
0.5682062689780571,-0.6676397947831221,1.0
-0.27264316675244205,0.2238705071812585,1.0
0.47059580568839876,-0.5599525670811019,1.0
-0.5341784143788764,0.5345041033575734,1.0
-0.33377150373749465,0.3390181647599835,1.0
-0.24873917314041472,0.19893937283570984,1.0
-0.10709636865212624,0.11204069594737295,1.0
-0.9933623558925857,1.0138439037263107,1.0
-0.26455003123925924,0.36295151731160036,1.0
0.4013344864056707,-0.38417210872798113,1.0
0.28202680361076626,-0.21481343113139661,1.0
0.9457645005620148,-0.8849055869171427,1.0
0.537273849338795,-0.6220783911213167,1.0
-0.11994051097515546,0.14891156714150489,1.0
-0.6089891353150527,0.5696617227006802,1.0
-0.9826035120703942,1.0093583888313273,1.0
-0.9857613410837553,0.9040888363275947,1.0
-0.7935507366135088,0.7423652711041107,1.0
-0.21612320262784657,0.2184347506130131,1.0
-0.16298263122079826,0.09609989749161271,1.0
-0.148403264165621,0.10095755166087772,1.0
-0.1969844451688636,0.28460682921511526,1.0
0.12106839081405507,-0.18526895601340881,1.0
-0.8450769049016973,0.7781543720310486,1.0
-0.7765660434911092,0.6973117887510119,1.0
0.3478785093021226,-0.2557876506297045,1.0
0.2039201313531238,-0.22967440179682386,1.0
0.7713991065828154,-0.8503610299046314,1.0
-0.18030415656376997,0.19197730179243114,1.0
0.18613264752675884,-0.213142681494225,1.0
-0.18499991733684862,0.24211049280999494,1.0
-0.09750807387499094,0.06972499088465585,1.0
-0.7143416319618479,0.6616037843882232,1.0
0.548585309969676,-0.6277955587947142,1.0
-0.2881525870452213,0.2323086623911507,1.0
-0.6683257862537593,0.6009802941189355,1.0
-0.5704233497136819,0.6106978325016816,1.0
0.5642210233332661,-0.5141730119329464,1.0
0.441213526890859,-0.4231718884010983,1.0
0.21185369168255308,-0.22345528839236078,1.0
0.0008725183617883658,-0.015632132603056598,1.0
0.13284595526192766,-0.18275987817513784,1.0
0.9565851477756753,-1.0300829753225043,1.0
0.33086081551621427,-0.2988410243409624,1.0
-0.848923937711292,0.8131760955889834,1.0
-0.6454820631030498,0.564821932065064,1.0
0.24342841764733292,-0.2786375702313352,1.0
0.8731361312277572,-0.7743862316528669,1.0
0.7424437572014215,-0.7599631468909563,1.0
-0.02240096673726999,-0.024732462400113647,1.0
-0.4986772022778816,0.5896558027380754,1.0
0.05204012860802343,0.03412603814479559,1.0
0.8881480114093212,-0.9277433098294028,1.0
-0.6492921578165003,0.6355185618170626,1.0
0.6319436539394139,-0.5485246806262357,1.0
0.0041180965589331375,-0.05168208774049805,1.0
