x,y,target
-7.568668540461636,-8.154876147473134,2
-8.170247239077199,-7.456942909620684,2
-1.2753802548979667,7.183020653241789,0
4.313357031387271,3.621334961921517,1
-9.93681399391805,-8.392239059652052,2
5.92636827103113,1.7332618889955913,1
-2.249426234275977,9.592262197791577,0
5.259276017641538,1.12758285473477,1
-3.227958979820685,8.735797663202597,0
-4.296152868856723,9.999116541149066,0
-3.4117575413968453,11.792703404961728,0
5.175402065175672,0.9338052910497507,1
-2.195902230545617,6.074780942378658,0
-4.632253736128371,8.383318144050284,0
-7.855591044834011,-7.610797668922991,2
-3.5622772638687787,8.52279290830167,0
-9.320940847976015,-6.8079821732838735,2
1.6021649562416904,2.2528511560948736,1
-2.3635812990306895,10.467253613997656,0
-1.6289119823523448,12.29996956691329,0
-0.771304254541644,7.783262650670756,0
-2.751126190551764,9.620362413420128,0
6.1025584363547285,1.752583611687524,1
-7.0481192656875145,-7.2115639925757815,2
-3.2043241622714436,8.315691497842936,0
-6.084920924278346,-4.717756662289096,2
-7.744784187003769,-5.747022754537312,2
3.412547811377893,5.111750597468922,1
4.621508676957729,0.6272881267119848,1
-3.8434692674910353,7.790570700750164,0
-3.995002110748783,8.164839533794163,0
-4.115536370144419,9.7379947510631,0
-5.634123466334902,-8.164235332139247,2
-2.188057006857444,7.14567796013034,0
-9.152413784449099,-4.829798192109159,2
-2.168007721146556,10.975000259621964,0
-5.744144266183242,-8.263357579542385,2
5.0073286928911855,1.2127549208840374,1
-7.040172731083107,-8.432973076905007,2
5.152512799893841,4.787425942764561,1
6.540245560008035,0.911665485512561,1
-2.1228720369686034,8.902617254549071,0
-7.61103652726001,-7.528946875005378,2
4.468069068349174,3.8298941519009246,1
-2.561265277610615,7.261269071769023,0
-1.9671042147901292,11.321340977897275,0
-6.772277835322181,-7.596595763423622,2
3.9118335144844463,2.095980893020216,1
-6.373223198038467,-7.497925042459648,2
7.018904060446129,0.11644643570045843,1
4.753585673518691,0.9574271166725645,1
-6.891586153126196,-4.660193384940908,2
-6.329729822005998,-8.28992927276698,2
-0.29235655594047616,8.236880800787851,0
-5.110681415055531,-6.778831871160783,2
5.412450365687173,7.752266919922814,1
-6.287948977583825,-7.511586314506341,2
-1.0641334291862674,9.63345751860307,0
4.810154854104973,2.966365695722302,1
-3.2001557794924316,10.599969467526694,0
-6.526205353988421,-5.723811802445496,2
7.8394288982125016,-0.9549620153430207,1
5.989278649377978,2.434118965255646,1
-2.261305978468414,-5.200747226124081,2
-7.25307341386988,-5.422753166844414,2
3.2922568292055647,2.7110484412004907,1
3.5622125043494473,1.652998956372961,1
